job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type,submitted
6033302,2023-11-23T12:02:15.618Z,Analista Fiscal Pleno,"O Attivo Group entrega desde 2016 experiências memoráveis no mundo da gastronomia e hospitalidade. Venha fazer parte do nosso time!Responsabilidades e atribuições- Analisar e validar as notas fiscais de DANFE´s e Serviços no sistema e repassar ao Financeiro;- Cadastros e configurações fiscais de itens de compra e venda;- Controlar as notas fiscais recusadas no sistema para providenciar as tratativas corretas;- Monitoramento dos lançamentos das notas fiscais realizadas nas lojas;- Emitir notas fiscais de retorno de consignados dos vinhos, quando solicitados pelo fornecedor;- Emitir notas fiscais de devolução;- Emitir notas fiscais de vendas e substituição de cupom fiscal;- Controlar as notas fiscais canceladas e devolvidas;- Emitir, semanalmente, as notas fiscais de produtor rural;- Conferir, mensalmente, os impostos (INSS) das notas fiscais de produtor rural;- Atualizar, diariamente, o relatório de faturamento e enviar à Diretoria;- Atualizar e gerar, diariamente, o relatório de CMV e enviar à Diretoria.- Conferência e validação de tributos ISS/ICMS/PIS/COFINS/PCC e IRPJRequisitos e qualificaçõesExperiência mínima:1 ano de experiência no cargo Obrigatório: Conhecimento em apuração de impostos e tributação;Domínio em office (intermediário). Desejável:Familiaridade com sistema menew, everest e altec;Experiência no ramo de restaurante.Informações adicionaisVaga 100% presencial - Escritório na região do Itaim BibiEscala: Segunda a quinta das 08h00 às 18h00 e sexta das 08h00 às 17h00Benefícios: Convenio Médico; Vale Transporte ou Combustível; Refeição no Local e Seguro de Vida",Attivo Group,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://attivogroup.gupy.io/job/eyJqb2JJZCI6NjAzMzMwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6030651,2023-11-23T12:00:26.302Z,Analista de Recrutamento & Seleção - Pleno,"Você é daquelas pessoas que gosta de jogar junto, ficar por dentro das inovações, solucionar problemas e aprender fazendo?Na Alpargatas, com responsabilidade socioambiental e visão de futuro, levamos soluções únicas a uma escala global. Por isso, buscamos pessoas que encaram os desafios de uma forma simples, leve e direto ao ponto. Promovemos um ambiente de muita colaboração e que tenha como premissa o respeito entre todas as pessoas. Diversidade, Equidade e Inclusão aqui na Alpa é inegociável. Nós respeitamos e valorizamos as diferenças, por isso, independente de idade, identidade de gênero, raça, etnia, orientação sexual, origem nacional ou deficiência, convidamos você a fazer parte da nossa jornada.  Se você se identifica com nosso jeito de ser e tem garra pra fazer acontecer todos os dias junto com a gente, vem fazer parte do nosso time de People!Responsabilidades e atribuições					Responsável pelos processos de seleção, envolvendo: briefing, divulgação da vaga, filtro, entrevistas e relatórios dos candidatos das vagas de Média e Alta Liderança para todas as áreas								Acompanhamento de vagas operacionais com time de RPO 								Desenvolvimento e acompanhamento de Dashboard da área (construção, update dos dados e plano de ação)								Condução do Programa de Estágio: Mapeamento de dores; suporte na estruturação, testagem e validação de todas as etapas, preparação de gestores e acompanhamento de dashboards; construção da comunicação e atração junto ao time de Comunicação Externa e time de Employer Branding								Revisão e implementação dos formulários de pesquisas relacionadas a jornada do colaborador e melhor experiência do candidato								Busca de inovações e tendências para a área de R&amp;S - propostas de inovação a médio e longo prazoAcompanhamento de Turn over New Hire e desenvolvimento de planos de ação com foco em redução do indicador							Acompanhamento e desenvolvimento junto com liderança e time de RPO de ações para melhoria do resultado da pesquisa Alpa no Radar (pesquisa de experiência dos candidatos no processo seletivo)								Ponto focal para vagas alocadas no Brasil com report para Operações Internacionais			Requisitos e qualificaçõesSuperior Completo;Experiência em Recrutamento &amp; Seleção de vagas estratégicasConhecimento avançado no Pacote Office, principalmente Excel e PowerPointInglês avançadoInformações adicionaisBenefíciosAqui na Alpa, nos preocupamos com a saúde e o bem-estar das nossas pessoas e, por isso, esperamos que você tenha tudo o que precisa para ter uma experiência incrível junto com a gente. Confira os nossos benefícios:Plano de SaúdePlano OdontológicoSeguro de VidaGympassTicket RestauranteDesconto em Produtos da HavaianasDay Off de AniversárioVale TransportePrevidência PrivadaParticipação em Lucros e Resultados (PLR)Alpa Verão - Short Friday nos meses de Janeiro e FevereiroCursos, treinamentos e outras ações de desenvolvimento através da ALU (Alpa Learning Universe), nossa universidade corporativaModelo de Trabalho Presencial Flexível (Ida ao Escritório no mínimo 3x por semana)Horários Flexíveis",Alpargatas,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://alpargatas.gupy.io/job/eyJqb2JJZCI6NjAzMDY1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
6033273,2023-11-23T11:54:28.710Z,Analista de Transporte,"Oiê, tá curioso para nos conhecer?! Somos a J&amp;T Express, empresa multinacional que chegou ao Brasil para revolucionar o mercado de entregas expressas. Nossos números: Presença em 13 países;240 centros de transferência de larga escala;1.000 equipamentos de triagem inteligente;23.000 pontos de distribuição;400.000 colaboradores;Nossos serviços atingem 2,5 bilhões de pessoas ao redor do mundo. E queremos mais... tá afim?Responsabilidades e atribuiçõesRealizar a programação de saídas;Cadastrar os veículos;Promover ações imediatas em casos de emergências (atrasos);Responsável técnico de transporte;Acompanhamento de Transit-time.Requisitos e qualificaçõesFormação: Ensino Superior Completo em Logística, Administração e/ou correlatas;Conhecimento no pacote office: Excel Desejável vivência no segmento de mercado;Desejável experiência com TOTVS.Informações adicionaisChegamos para revolucionar o mercado de entregas expressas no país.Queremos ser a opção mais rápidas para as entregas de E-commerce. Para isso, buscamos ter a melhor e mais engajada equipe! Aos nossos colaboradores, oferecemos um ambiente de trabalho inspirador e acolhedor. E, esperamos que juntos possamos trilhar um caminho de crescimento e muito sucesso. Prezamos pela tranquilidade e saúde do nosso time e para que isso aconteça, oferecemos os melhores benefícios praticados no mercado. Ainda, contamos com remuneração acima da média das melhores empresas de logística do Brasil. O melhor para os melhores!",J&T Express Brasil,vacancy_type_effective,,False,Rio de Janeiro,Rio de Janeiro,Brasil,https://jtexpressbr.gupy.io/job/eyJqb2JJZCI6NjAzMzI3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6033033,2023-11-23T11:51:34.533Z,Analista de Compras Sr,"Buscamos um profissional com habilidade em negociação, capacidade de análise e argumentativa e que se identifique com a área de compras/contratos.Somos uma empresa de logística e estamos a procura de pessoas que tenham senso de dono, pensem de forma analítica e demonstrem comprometimento e pro atividade. Chegou a sua hora!Responsabilidades e atribuiçõesRealizar a administração de contratos de fornecedores, cumprindo as políticas estabelecidas, atendendo as demandas internas e reportando irregularidades;Realizar análise de fornecedores, condições de pagamento, cláusulas de contratos, documentação obrigatória, de acordo com os procedimentos internos e políticas vigentes;Acompanhar o ciclo de vida de contratos, realizando interface com as demais áreas da empresa através de reuniões para análise de condições de renovação, revisão de cláusulas, viabilidade para o negócio e demais informações que se façam necessárias;Efetuar negociação com fornecedores de prestação de serviços para obter melhores condições comerciais que levem a um custo x benefício adequado para ambas as partes e que atenda às necessidades da empresa;Apoiar a adequação dos processos da área e criação/adequação de KPI’s;Posicionar a área de Compras como um consultor de confiança dentro da empresa para garantir que a operação esteja alinhada com a política da empresa.Requisitos e qualificaçõesGraduação em Administração, Contábeis, Economia ou áreas afins;Desejável pós-graduação em áreas afins;Mínimo de 3 anos de experiência na área de compras e com as atividades descritas acima;Pacote Office Intermediário;Técnicas de Negociação;Indispensável conhecimento em contratos de RH, Seguros e Facilities;Desejável conhecimento em tributação de impostos;Atuação em projetos de melhoria e desenvolvimento.Informações adicionaisDisponibilidade para trabalho 100% presencial;Vaga para São Paulo;Salário compatível com o mercado + benefícios.",Confidencial,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://oportunidades.gupy.io/job/eyJqb2JJZCI6NjAzMzAzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6033149,2023-11-23T11:45:40.720Z,Analista de Marketing,"Para descrever nossa oportunidade começamos com a melhor parte, você. Seu comprometimento é o sucesso do nosso negócio!Acreditamos que todos as nossas vagas bem como a descrita a seguir tem como objetivo final um processo completo e satisfatório com os melhores profissionais do mercado, e esse profissional pode ser você. Cadastre seu currículo!Responsabilidades e atribuiçõesRESPONSABILIDADES E ATRIBUIÇÕES·        Elabora estratégia no desenvolvimento de materiais promocionais e campanhas em mídia online e off line.·        Realiza pesquisas de mercado e analisa comportamento do consumidor para atender as necessidades dos clientes e criar novos produtos ou serviços;·        Presta suporte na organização de feiras, eventos e exposições;·        elaborar o planejamento de marketing;·        Definir e gerenciar as campanhas;·        Analisar a concorrência para identificar oportunidades e se destacar;·        Analisar também o mercado de forma geral para buscar e aplicar tendências;·        Conhecer e transmitir o posicionamento da marca interna e externamente;·        Fortalecimento da imagem da marca por meio de ações de branding;·        Identificar oportunidades para parcerias, atração de novos clientes, criação de produtos;·   Auxiliar no desenvolvimento e atualização do site da empresa.Requisitos e qualificações·        Experiência profissional como Analista de Marketing ou função similar·        Expertise em Google Analytics·        Excelente compreensão das estratégias de campanha de SEM e práticas de SEO·        Experiência com campanhas de PPC·        Bom conhecimento de MS Excel·        Habilidades analíticas·        Conhecimento em acompanhamento em canais ditais, como: conteúdo poste para canaisInformações adicionaisGraduação completa na área de marketing, publicidade e propaganda;Vivência anterior na função;Boa comunicação verbal e escrita;Conhecimento em pacote office avançado, essencial Excel e Powerpoint; Ter domínio em ferramenta como: Google Analytics/ Google CMR / DR/ WhatsApp business/ Facebook business;Conhecimento em programa de criação como Photoshop. ",Junte-se ao time PASHAL! ⚫️🟡,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://pashal.gupy.io/job/eyJqb2JJZCI6NjAzMzE0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
5891626,2023-11-23T11:44:23.211Z,Analista de Marketing de Produto,"Seja bem-vindo ao mundo Valenet de ser!  Somos uma empresa nascida no interior de Minas Gerais e nossos fundadores trouxeram muita dedicação e empreendedorismo para o nosso DNA.​Crescemos e expandimos para outras regiões e hoje buscamos nos consolidar como uma companhia que além de oferecer seus serviços, está preocupada com a conexão com seus clientes. Se você é um profissional apaixonado pelo que faz e está em busca de construir um mundo de possibilidades, queremos nos conectar com você!Responsabilidades e atribuiçõesEstes serão seus desafios como Analista de Marketing de Produto:Desenvolver e gerenciar campanhas e ofertas mensais, por meio de benchmarking de mercado;Desenvolver e executar estratégias abrangentes de marketing de produtos, incluindo estratégias de mercado, posicionamento de produtos e lançamentos;Auxiliar na gestão do ciclo de vida do produto, incluindo desenvolvimento, lançamento e acompanhamento pós-lançamento;Realizar análises de mercado aprofundadas e identificar tendências e oportunidades de crescimento;Colaborar com a equipe de desenvolvimento de produtos para aprimorar produtos existentes e introduzir novos produtos no mercado;Supervisionar a gestão do ciclo de vida do produto e o desempenho dos produtos no mercado.Requisitos e qualificaçõesSe identificou com o nosso desafio? Você está a um passo! Conheça os requisitos e veeeem ✨💙Ensino Superior em Marketing, Administração, Engenharia de Produção ou áreas afins;Domínio do Pacote Office;Habilidades em análise de mercado;Domínio em estratégias de Marketing de Produtos;Conhecimento em ferramentas de análise de dados.Informações adicionaisConheça nossos benefícios 🥰:  • Vale-Refeição;• Assistência médica e odontológica;• Seguro de vida;• Descontos em planos de internet;• Vale-Transporte;• Gympass;• Acesso gratuito ao aplicativo Skeelo: estante virtual com mais de 250 mil livros;• Acesso gratuito ao antivírus McAfee – Multi Access.  Tá esperando o que? Vem ser um #Valeneter 💙",Valenet Carreiras,vacancy_type_effective,,False,Belo Horizonte,Minas Gerais,Brasil,https://valenetcarreiras.gupy.io/job/eyJqb2JJZCI6NTg5MTYyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6024387,2023-11-23T11:42:38.101Z,ANALISTA DE OPERACOES E TESOURARIA JUNIOR,"O analista trabalhara em um ambiente com bastante diversidade de pessoas e ideias, tendo a possibilidade de agregar na instituição com melhorias de processos, colaborando com as bagagens trazidas de outras experiencias e adquiridas no banco tambem pelas formaçoes disponibilizadas no dia a dia. Os nossos desafios é tornar os processos cada vez mais fluido com o uso de novas tecnologias e dados voltado para uma experiencia mais simples, assertiva e tempestiva para o nosso cliente final. Modelo de trabalho: Híbrido com escalaResponsabilidades e atribuiçõesmelhorias de processos  envio de relatorios diversos  manipulação de planilhas  uso de dados  excelente comunicação Requisitos e qualificaçõesFormação: Superior Completo - Administração , Superior Completo - Estatística , Superior Completo - Matemática , Superior Completo - Ciências Contábeis , Superior Completo - Economia  Idioma: Inglês - Intermediário  Tecnologia: Powerpoint , Excel , Visual Basic  Certificação:  Competências Técnicas: Informações adicionais• Vale Transporte• Vale Refeição (Restaurantes) • Seguro de Vida",Itaú Unibanco,vacancy_type_temporary,,False,Sao Paulo,São Paulo,Brasil,https://vemproitau.gupy.io/job/eyJqb2JJZCI6NjAyNDM4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6033028,2023-11-23T11:41:38.134Z,Analista Engenharia ,"A ZARAPLAST é uma das maiores indústrias de embalagens da América Latina e esta em busca de profissionais para trabalhar como Estagiário de Processos. Venha fazer parte da nossa equipe e crescer com a gente!!!Responsabilidades e atribuiçõesRastreabilidadeInterpretação de ficha técnica de produtosApontamento de ordens de produção e aparas no sistema gerando a entrada do produto acabado e consumindo seus respectivos insumos,Requisitos e qualificaçõesConhecimento em Planilhas de Excell (nível avançado);Superior Cursando ou completo em Engenharia de Produção ou áreas correlatadasTer trabalho com sistema de gestão da produção integradoInformações adicionaisSegunda a Sexta-feira 07:00 ás 16:48",Zaraplast,vacancy_type_effective,,False,Limeira,São Paulo,Brasil,https://zaraplast.gupy.io/job/eyJqb2JJZCI6NjAzMzAyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6025874,2023-11-23T11:29:06.051Z,Analista de Desenvolvimento do Cooperativismo - Educação Financeira | Sede Administrativa - Erechim/RS,"Esta oportunidade é na área de Programas de Relacionamento da Cooperativa, atuando no desenvolvimento e execução do Programa Cooperação na Ponta do Lápis (nossa iniciativa de Educação Financeira, trabalhando o tema com os nossos associados e comunidades).Se você se identifica com o tema, essa oportunidade vai te brilhar aos olhos!Boa comunicação, capacidade de relacionamento, conexão com o público jovem e disponibilidade para viagens, são essenciais para quem desejar atuar nessa função!Venha fazer a diferença com a gente!  📢 Oportunidade Interna e ExternaResponsabilidades e atribuiçõesSeguir a metodologia do programa, a fim de assegurar a educação, formação e informação aos associados e as comunidades ligadas ao Sicredi;Acompanhar a implantação dos programas sociais e apoiar no levantamento de necessidades, a fim fortalecer e construir a cultura cooperativa;Executar oficinas de Educação Financeira com diferentes públicos e em diferentes localidades com foco, principalmente, no público jovem;Construir e conduzir formações para o público interno e externo;Apoiar no planejamento e na construção de estratégias para as agências e manter atualizados relatórios periódicos contribuindo para o modelo de gestão sustentável do Sicredi.Requisitos e qualificaçõesDisponibilidade para viagens e CNH B;Habilidade para se comunicar com públicos diferentes;Relacionamento;Dinamismo;Formação Superior completa na área de Pedagogia, Jornalismo ou área de educação;Habilidade de didática e ensino serão um diferencial;Informações adicionaisBenefícios:🍽 Vale Alimentação;🩺 Plano de Saúde Unimed para colaborador e cônjuge;🥳 Dayoff para aniversário;📚 Auxílio Educação;💲 Programa de Participação nos Resultados;👴 Previdência Privada;🏋️‍♂️ Apoio à Atividade Física | GYMPASS;💻 Plataforma de Treinamentos - Sicredi Aprende, com diversos cursos;🥗 Nutrição;🧒 Auxílio Creche;🔐 Seguro de vida em grupo;💊 Desconto farmácia;📞 Benefício Sempre Bem (Apoio e orientação Psicologia, Jurídica e Financeira)",Sicredi,vacancy_type_effective,2023-12-04T00:00:00.000Z,False,Erechim,Rio Grande do Sul,Brasil,https://sicredi.gupy.io/job/eyJqb2JJZCI6NjAyNTg3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6017381,2023-11-23T11:25:22.623Z,ANALISTA CONTÁBIL,"A Movida é uma empresa de soluções inovadoras em mobilidade urbana e modelo de negócios com forte direcionamento para desenvolvimento socioambiental. Desde 2006 no mercado, conta hoje com a frota mais nova do Brasil e dispõe de lojas nas principais cidades e aeroportos do país. A companhia é reconhecida como uma locadora moderna, alinhada às últimas tendências tecnológicas e que investe em diversificação e renovação de frota, treinamento de funcionários e serviços exclusivos. Norteada pela devoção em servir, foi pioneira em oferecer serviços como aluguel mensal e de longo prazo para pessoa física, opções para pré-pagamento e diárias de 27 horas. Focada em tecnologia, também saiu na frente do setor ao oferecer soluções como web check-in, wi-fi no carro, chatbot nas redes sociais e tecnologia de pagamento contactless em todos os veículos. Empresa da SIMPAR, hoje faz parte da Movida Participações, criada em 2015 para administrar as operações de Aluguel de Carros, Venda de Seminovos e de Gestão de Terceirização de Frotas de veículos leves. Com mais de 3700 colaboradores apaixonados, a Movida se diferencia pelo seu ""jeitão"" inovador e descomplicado. Carrega em seu DNA o foco no cliente e a sua GENTE como prioridade! Todos os processos seletivos conduzidos pela MOVIDA são afirmativos, inclusivos e não discriminatórios.Responsabilidades e atribuiçõesParticipação ativa nas rotinas atreladas ao fechamento contábil;Análise das variações de ativo, passivo e resultados de centros de custo;Conciliações das contas contábeis da companhia;Elaboração de quadros nas Demonstrações Financeiras;Preparar relatórios gerenciais para auto-gestão;Auxiliar no atendimento e acompanhamento das auditorias internas e externas;Auxiliar nos processos de melhoria continua para a área.Requisitos e qualificaçõesTÉCNICOS:Ensino Superior completo ou cursando a partir do 2º semestre em Ciências Contábeis;Conhecimento no Pacote Office intermediário;Conhecimento no Comitê de Pronunciamentos Contábeis – CPC;Conhecimento no sistema SAP será um diferencial.COMPLEMENTO:Disponibilidade para atuar no formato presencial na região de Mogi das Cruzes - SP;Escala de trabalho de segunda a sexta-feira das 08:00 as 17:48.Informações adicionaisGENTE É O NOSSO NEGÓCIO E É POR ISSO QUE VALORIZAMOS NOSSOS COLABORADORES DE DIVERSAS FORMAS! Os benefícios tradicionais que você já conhece, nós também temos. Queremos te mostrar que vamos além. Saiba mais! LIGADO EM VOCÊ: Atendimento especializado para a nossa gente e familiares por meio de uma central 24 horas para apoio psicológico, sobre saúde, social, familiar, financeiro e/ou jurídico e tudo isso com sigilo absoluto. Licença Maternidade e Paternidade estendidas + Kit nascimento para recém-mamães e recém-papais. Sabemos o quanto a educação das crianças e adolescentes é importante. Aqui na MOVIDA, damos aquela ajuda na compra do kit escolar para os filhos da nossa gente. Nossa gente tem acesso exclusivo a uma plataforma de descontos em viagens, cultura e entretenimento, serviços, gastronomia, educação e bem-estar. Pela Universidade MOVIDA, a nossa gente aprende e potencializa seu desenvolvimento profissional, tornando cada um(a) protagonista de sua carreira.﻿Reconhecemos e valorizamos a nossa gente veterana que completa anos de casa. Quem possui mais de 15 anos, ainda tem um evento mega especial.Cantinho da Mamãe: O espaço, na Matriz no Itaim Bibi e Sede Administrativa em Mogi das Cruzes, é dedicado as mamães que retornam de licença maternidade e querem seguir com o aleitamento materno. No local, há todos os itens para retirar e armazenar o leite, com privacidade e conforto. Se identificou com essa vaga? Conheça as nossas vagas, inscreva-se e vamos juntos participar dessa Empresa que cresce todos os dias.",Movida Aluguel de Carros,vacancy_type_effective,,False,Mogi das Cruzes,São Paulo,Brasil,https://movida.gupy.io/job/eyJqb2JJZCI6NjAxNzM4MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
