job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type,submitted
7107678,2024-05-06T12:28:06.481Z,Analista Jurídico (Corporativo) | Contratos,"Aqui, na Tirolez, nós #agimoscomodono, colocamos a mão na massa e fazemos acontecer!Valorizamos as pessoas, somos disponíveis e atenciosos, sempre com muito respeito, pois #gostamosdepessoas e colocamos os nossos colaboradores, consumidores e clientes no centro de nossas decisões.Nós #crescemosjuntos, porque trabalhamos pelo sucesso comum, atingimos o resultados em equipe e promovemos um ambiente de desenvolvimento contínuo, com Visão de NegócioAgimos com coragem e #somostransparentes, para inovar e buscar a melhoria contínua, sempre, de ponta a ponta.Valorizamos a nossa história, vivemos o presente e temos foco no futuro. Somos engajados e temos muito brilho nos olhos, afinal, #amamosoquefazemos. Gostou do nosso jeito de ser?Nos acompanhe nas redes (@tirolezqueijos) e faça parte do nossa família Tirolez!#SomosTirolezResponsabilidades e atribuiçõesElaborar, revisar e negociar instrumentos contratuais de várias naturezas e complexidades, incluindo prestação de serviços, fornecimento, compra e venda, locação, comodato, consultoria, acordo de confidencialidade, empreitada, termos de responsabilidade, distratos, entre outros.Garantir que os contratos estejam em conformidade com a legislação aplicável e com a realidade operacional, alertando sobre vulnerabilidades e apresentando soluções alinhadas à estratégia.Reportar ao líder do jurídico corporativo sobre atividades e fornecer suporte técnico em questões estratégicas e táticas.Atuar como consultor interno para demandas contratuais, estabelecendo diretrizes, aprimorando políticas legais e procedimentos para elaboração/revisão desses instrumentos, e fornecendo suporte técnico na avaliação de pleitos de fornecedores e clientes.Organizar e controlar todos os contratos da empresa, garantindo a entrega dos contratos finais (revisados/elaborados) em tempo hábil, trabalhando de forma independente, e também, como parte de uma equipe.Apoiar os demais membros da equipe em outras atividades, incluindo o controle de processos e tratativas junto aos escritórios de advocacia.Requisitos e qualificaçõesEscolaridade: Graduação em Direito (OAB | Inscrição ativa)Especialização em Direito Contratual (perfil especialista em contratos)Experiência: Desejável atuação superior a 06 anos na elaboração;Experiência em assessoria jurídica contratual (elaboração e revisão).Conhecimento em direito civil e processo civil.Advogado(a) de Contratos.Conhecimento/Habilidades: Pacote office avançado (Excel, Word e Power Point), escrita excelente e comunicação assertiva. Análise crítica e estratégica de contratos empresariais (contratos comerciais, prestação de serviço, fornecimento, compra e venda, locação etc.), tanto como contratante quanto como contratado, além de bons conhecimentos em direito civil e processo civil. Será considerado um diferencial, conhecimento técnico em outros ramos do direito como código do consumidor, cobranças, recuperação judicial e empresarial.Informações adicionaisComo aqui Gostamos de Pessoas, confira nossos benefícios ao fazer parte do time:·      Por aqui, você utiliza o valor para alimentação da forma que achar melhor. Distribuir a verba entre Vale Alimentação e Vale Refeição ou escolher apenas um. Você decide!·      Cuidamos da sua saúde! Temos Assistência médica e odontológica e o programa Viva+, com todo suporte necessário para o seu bem-estar; Telemedicina.·      Falando em saúde, temos parceria com o Gympass; Plataforma de apoio psicológico (Telavita);·      Seu esforço é reconhecido! Temos o Programa de Participação de Resultados todos os anos;·      Seguro de vida;·      Empréstimo Consignado;·      Vale Transporte ou Estacionamento, de acordo com a sua rotina.·      Day Off de aniversário, você merece um dia para celebrar com quem ama;·      Celebração por Tempo de Casa, com homenagens e brindes a partir de 1 ano conosco;·      Conecta, nossa plataforma de educação corporativa que deixa você sempre atualizado por meio de cursos e treinamentos disponíveis para todo o time Tirolez;·      Ainda temos parcerias e convênios com instituições em todo o Brasil, para dar um up no seu desenvolvimento;·      Short Friday (para cargos administrativos)",Tirolez,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://tirolez.gupy.io/job/eyJqb2JJZCI6NzEwNzY3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7092577,2024-05-06T12:26:56.296Z,VENDEDOR LANÇA PERFUME - SHOPPING ANÁLIA FRANCO,"A gente tá procurando você, que curte moda e cultura para fazer parte do time Lança Perfume.Com o propósito de levar emoção à vida das pessoas, a La Moda busca profissionais que têm metas arrojadas e sonham alto, que são obcecados pelos detalhes em busca da perfeição, que admiram a inteligência de quem quer aprender sempre, que envolvem as pessoas para criar coesão e que todos os dias fazem o trivial de um jeito diferente, surpreendendo, pois tem a ousadia de ir além.Todas nossas oportunidades também são dedicadas a pessoas com deficiência. Responsabilidades e atribuiçõesAtender os clientes na loja física, mostrando as peças nos tamanhos e cores escolhidas;Realizar vendas digitais através de ferramentas para atingimento de resultados;Organizar diariamente o estoque, deixando os produtos dispostos de maneira acessível;Garantir a realização da reposição de peças no salão de vendas, mantendo a loja o mais atrativa possível para potenciais clientes;Atuar na fidelização e realização do pós-venda;Apoiar no VM da loja.Requisitos e qualificaçõesGostar e identificar-se com moda;Ser ativo nas redes sociais;Foco em resultados;Disponibilidade de horário.Informações adicionaisExperiência anterior no varejo será um diferencial atrativo.",La Moda,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://lamoda.gupy.io/job/eyJqb2JJZCI6NzA5MjU3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
7106395,2024-05-06T12:24:09.622Z,Analista Administrativo I - Temporário,"Gênero, Geração e Cultura não representam barreiras no que diz respeito ao Conhecimento, Talentos e Habilidades...Estamos em construção, faça parte desta obra e venha contribuir para uma Mills mais diversa. Cadastre seu currículo para participar do processo seletivo referente a oportunidade descrita a seguir:Todas as nossas vagas estão abertas a pessoas com deficiência!Responsabilidades e atribuiçõesRESPONSÁBILIDADE E ATRIBUIÇÃOLançamento das Guias judiciais e de fornecedores (controlando datas vencidas e comprovantes).previsão gastos da área jurídica.Envio de documentos para assinatura Digital (ProJuris e D4Sign) e atualização de status no sistema.Cadastro e Consulta de Fornecedores.Certidões e Solicitação de Viagens.Se identificou com o desafio? Vem para a Mills!Requisitos e qualificaçõesREQUISITO E QUALIFICAÇÃOSuperior Completo em Administração ou áreas correlatas;Pacote Office com ênfase em Word, Excel e Power PointDisponibilidade para atuar de forma híbrida em Guerenguê - Rio de Janeiro.DiferencialJá ter trabalhado no departamento Jurídicos e/ou escritório de advocacia.Informações adicionaisNa Mills oferecemos para você:Vale Refeição e/ou Alimentação;Vale Transporte;",Trabalhe na Mills,vacancy_type_effective,,False,Rio de Janeiro,Rio de Janeiro,Brasil,https://mills.gupy.io/job/eyJqb2JJZCI6NzEwNjM5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7120714,2024-05-06T12:24:06.155Z,ANALISTA DE INFRAESTRUTURA PREDIAL (P.C.M) - BAURU,"Aqui te queremos #DoSeuJeito! Queremos que você faça parte do nosso time do jeito que você é. Esperamos que você tenha: Foco para entregar a melhor experiência para os nossos clientes.Agilidade e comprometimento com as suas entregas.Ética e transparência em todos os processos da empresa  Respeito à Diversidade.Perfil Inovador, buscando fazer diferente e com excelência às suas atividades.Responsabilidades e atribuiçõesQueremos suas contribuições para:Planejar a realização das atividades estabelecidas pelo Plano de Controle de Manutenção (Preventivas) e atendimento dos chamados, via sistema (Corretivas), com a equipe a de manutenção, atendendo as solicitações das áreas e departamentos da Cia e visando otimizar custos, processos e gestão da equipe; bem como, analisar a aderência das execuções planejadas, seguindo os critérios de prioridade e urgência de impactos nas operações e demais departamentos da organização.Requisitos e qualificaçõesQuais são os requisitos? Desejável vivencia na área;Bom conhecimento sobre metodologia de PCM;Pacote Office Básico;Ensino Superior - Cursando ou Completo (Administração ou Engenharias);Pacote Office básico/Intermediário para Excel;CNH e disponibilidade para viagens.Informações adicionaisO que mais você vai encontrar por aqui? Vale AlimentaçãoVale transporteClube de vantagens: É um clube de benefícios exclusivos para os nossos paschoalovers, nele você tem acesso a descontos em diversos estabelecimentos parceirosWellz care: Plataforma de terapia online, que dá direito de 12 sessões sem custo ao PaschoaloverGympass: Todas as pessoas terão direto a utilizar o Gympass que é uma plataforma de qualidade de vida com opções de academias e atividades físicas com valores muito reduzidos.Day off: Todas as pessoas terão direito à folga no dia do aniversárioLicença maternidade e paternidade: Promovido 6 meses de licença maternidade e 20 dias de licença paternidade Esses benefícios são combinados na Paschoalotto com oportunidades de desenvolvimento profissional, programa estruturado de carreira, acesso as iniciativas de saúde e qualidade de vida, clima descontraído, convivência com pessoas diversas e plurais e espaço para aprendizado e inovação. Todas as nossas #vagas são também disponíveis para pessoas com deficiência e/ou aposentados. 💙E aí, aceita o desafio?  🤩💙",Paschoalotto,vacancy_type_effective,2024-06-29T00:00:00.000Z,False,Bauru,São Paulo,Brasil,https://paschoalotto.gupy.io/job/eyJqb2JJZCI6NzEyMDcxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
7120581,2024-05-06T12:21:29.112Z,Analista Financeiro de Gestão de Caixa - Eletrobras  ,"Somos líderes em geração e transmissão de energia elétrica no país e contribuímos para que a matriz energética brasileira seja uma das mais limpas e renováveis do mundo. Também atuamos nos segmentos de comercialização e eficiência energética, além de programas como o Procel, o Luz para Todos e o Proinfa.​Maior companhia do setor elétric​o da América Latina, adotamos estratégias voltadas para governança e compliance, excelência operacional e disciplina financeira e, por meio de nossas empresas e de nosso centro de pesquisas, estamos presentes em todas as regiões do Brasil.​Hoje buscamos um Analista de Financeiro para lidar com gestão de caixaResponsabilidades e atribuiçõesRealizar a gestão do Fluxo de Caixa de curto prazo da companhia (Previsto x Real x Orçado); Atuar na construção de modelos de gerenciamento de riscos de Caixa para identificar, avaliar, monitorar e mitigar os riscos de curto prazo;Criar base de dados e mecanismos de checagem de padrão de atividades e gerar relatórios financeiros; Implementar rotina de melhoria contínua nos dos processos vinculados ao monitoramento do Fluxo de caixa realizado e previsto;  Avaliação de alternativas, contratação e gerenciamento das aplicações financeiras;Atender a auditorias internas e externas; Realizar Modelagem Financeira, análise exploratória de dados, para identificar padrões e tendências;Elaborar apresentações de relatórios gerenciais (Power BI, Power Point);Utilizar ERP SAP para das demandas da área.Requisitos e qualificaçõesGraduação com especialização em Finanças (administração, contabilidade ou estatística)Pacote Office avançado;Conhecimento em modelagem financeira e sistemas integrados SAPDESEJÁVEL:﻿Certificações que comprovem conhecimento nos módulos financeiros avançados no SAP Proficiência em utilização de ferramentas como PowerQuery ou em linguagens como Python, R ou SQL para manipulação e análise de dados;Domínio em ferramentas como Power BI para criar visualizações claras e informativas.Informações adicionaisBenefícios:Vale transporte;​Auxílio Alimentação/Refeição;​Previdência Complementar;​Auxílio Creche e Pré-Escola (até 6 anos, para dependentes);​Plano de Saúde e Odontológico;​Seguro de vida.",Eletrobras | Page Outsourcing,vacancy_type_effective,,False,Rio de Janeiro,Rio de Janeiro,Brasil,https://eletrobraspage.gupy.io/job/eyJqb2JJZCI6NzEyMDU4MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7102944,2024-05-06T12:16:06.032Z,Analista CRM PL,"Dedicamo-nos a oferecer soluções de mobilidade que proporcionem experiências únicas por meio de nossos produtos e serviços. E isso só é possível porque temos uma equipe incrível, com brilho nos olhos e vontade de realizar!É assim que fazemos acontecer! Inspirados pelo Poder dos Sonhos e movidos pelas crenças fundamentais da nossa Filosofia: #respeito ao indivíduo, #iniciativa, #igualdade e #confiança, temos contribuído para tornar a Honda uma empresa única, inovadora e desejada pela sociedade.A Honda valoriza a Diversidade e Inclusão e tem um olhar que engloba o respeito e aceitação das pessoas por meio do reconhecimento das diferenças e da singularidade de cada um, podendo referir-se a gênero, raça, etnia, nacionalidade, idade, orientação sexual, deficiência, característica física, crença religiosa, perspectiva política, status social entre outros   “Somos uma empresa focada no ser humano, movida pelo sonho de criar e pelo espírito dos desafios” Soichiro Honda Se você se identifica conosco e deseja fazer parte deste time, vamos iniciar esta jornada!Responsabilidades e atribuiçõesSeu dia a dia transita por atividades multidisciplinares e desafios tais como:Suporte às atividades do departamento relacionado à extração e tratamento de dados;Elaboração e de relatórios internos através da análise de dados, gerando insights para o negócio, além de engajar as áreas comerciais e rede de concessionárias;Gestão de projetos relacionados a bases de dados e, também, de governança, na utilização das informações de clientes pelas áreas comerciais e rede de concessionárias, buscando a melhoria contínua da ferramenta de CRM corporativa.Requisitos e qualificações O que buscamos em você: Experiência com extração e transformação/análise de dados;Desenvolvimento e implementação de estratégias de análise de dados, gerando insights para o negócio;Conhecimento em gestão de projetos, incluindo metodologias ágeis como Scrum ou Kanban;Conhecimentos em rotinas de CRM;Graduação em Administração, Engenharia, Ciência da Computação, Estatística, e áreas relacionadas; Inglês avançado;  Pacote Office: Avançado;Conhecimento em ferramentas de Business Intelligence, como Tableau ou Power BI. O que será considerado um diferencial: Conhecimento em Salesforce e Marketing Cloud;Certificações em análise de dados ou ciência de dados;Gestão de projetos (PMI e/ou SCRUM);Conhecimento em SQL;Vivência em multinacionais.Informações adicionaisOnde você vai trabalhar?Honda Sumaré. Vaga no modelo híbrido de trabalho (3 dias presenciais e até 2 dias home office na semana).#LI-Hybrid  Informações adicionais:Nos preocupamos com o seu bem-estar, por isso oferecemos os seguintes benefícios, os quais revalidaremos em sua jornada, pois variam de acordo com a localidade:Nossa Jornada de Trabalho tem carga horária flexível e banco de horas para usufruir sempre que precisar;Oferecemos Refeitório, Fretado, Vale Refeição, Plano de Saúde, Plano Odontológico, Seguro de Vida, Vale Transporte, Auxilio Creche para as mamães, estacionamento e a PreviHonda;Programas de desenvolvimento e conexão tais como Saúde e Bem-estar;Descontos em nossos produtos Honda;Bônus anual;E um pouquinho a mais sobre nós:Presente no Brasil desde 1971, a Moto Honda da Amazônia Ltda. é atualmente a maior fabricante de motos do país, com mais de 27 milhões de unidades produzidas em Manaus (AM). Desde 2001, a empresa produz também motores estacionários e motobombas, além de comercializar a linha de motores e máquinas no país.Em 1992, com a criação da Honda Automóveis do Brasil Ltda., a empresa entrou no mercado automotivo brasileiro. Faz parte do grupo também a Honda Serviços Financeiros, que reúne o Consórcio Nacional Honda, a corretora de Seguro Honda e o Banco Honda que facilitam o acesso dos clientes aos produtos da marca.Durante esses anos a empresa também inaugurou Centros Educacionais de Trânsito, de Treinamento Técnico, de Distribuição de Peças e de Pesquisa &amp; Desenvolvimento, além do seu próprio parque eólico no sul do país.",Honda,vacancy_type_effective,,False,Sumaré,São Paulo,Brasil,https://honda.gupy.io/job/eyJqb2JJZCI6NzEwMjk0NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7120542,2024-05-06T12:13:04.943Z,Analista Sênior de planejamento (Adm Comercial),"Atuará no time de administração e planejamento comercial. Apoio no processo de desdobramento das metas comerciais, gerenciando os prazos de entregas das metas de inovações assim como as entregas das demais áreas, realizar por meio estatísticos as aberturas por MG5 da meta Gross Sales e investimentos comerciais. Responsabilidades e atribuiçõesAtualização dos relatórios gerenciais de vendas (Planilha Excel e PBI).Consolidação dos arquivos de previsão de vendas (Planilha em Excel) e reporte para diretoria executiva.Analisar dados histórico / Entrada de Pedidos versus Projeções.Interface com o time de vendas.Acompanhamento e apuração da remuneração variável mensal e incentivos para o time comercial.Integração com as áreas de Vendas, Marketing, Trade, Customer Service, Adm. Vendas e BI.Atualização de relatórios de previsão de vendas;Apuração dos atingimentos das metas referentes a remuneração variável do time comercial. Ser o responsável pela atualização dos indicadores do programa de remuneração variável do time comercialGovernança sobre o orçamento SG&amp;A.Buscar constantemente melhorias para os processos da área. Apoio na implementação dos projetos da área e desenvolvimento de novos acompanhamentos gerenciais relacionados aos principais temas da área de planejamento de vendas.Requisitos e qualificaçõesFormação: Administração, Engenharia, Estatística, ciências de dados e áreas correlatas.Excel avançado, Power BI intermediário. Diferencial SQL básico.Forte senso de pertencimento e compromisso, proativo, dinâmico, organizado. Perfil analítico com familiaridade em analisar dados. ﻿Boa comunicação e senso de organização. Informações adicionaisEscritório localizado na Vila Olímpia, jornada hibrida, duas vezes presenciais por semana.",COTY,vacancy_type_effective,2024-05-17T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,https://grupocoty.gupy.io/job/eyJqb2JJZCI6NzEyMDU0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7120469,2024-05-06T12:08:58.228Z,Analista Financeiro (Mobile/Telecom) - Vaga Afirmativa para Mulheres e/ou Pessoas Pretas/Pardas e/ou PCD,"Se você, assim como nós, acredita em um futuro com mais razões para brindar, aqui é o seu lugar! A maior cervejaria do mundo está com vaga aberta para Analista Financeiro.Você será responsável pela gestão financeira dos contratos de Mobile e Telecom da Ambev, incluindo faturamentos, visão orçamentária, alinhamento de escopo com as áreas de negócio, construção de cases e também visão de estratégia e analítica a longo prazo, promovendo negociações cada vez mais eficientes e assertivas para companhia.Se identificou? Então vem com a gente! 😊 Essa oportunidade está disponível tanto de forma híbrida (em nossa unidade de Jaguariúna/SP).Responsabilidades e atribuiçõesGestão ativa dos contratos (vencimento, multa, aviso prévio, etc);Visibilidade do orçamento anual (FE) e mensal dos custos;Negociação de faturamento com fornecedor;Visão estratégica e de longo prazo das negociações/contratos;Analise crítica para viabilizar a entrega do escopo com o orçamento disponibilizado;Ponto focal para alinhamentos com o time técnico, stakeholders e suprimentos;Garantir o faturamento de todas NF's/boletos dentro do período correto;Trazer novos insights, benchmarkings e novas tecnologias sempre visando o melhor para a companhia.Requisitos e qualificaçõesConhecimento Microsoft Office (Power BI, Excel e Power Point);Conhecimentos em SAP;                      Informações adicionaisVale refeição ou alimentação iFood; Vale transporte; Bônus; Plano de saúde e Telemedicina; Convênio odontológico; Convênio Farmácia; Self Learning (auxílio em cursos, certificações e idiomas); Seguro de vida; Instituto Ambev de Previdência Privada; Auxílio Material Escolar; Cesta de Natal e Kit Congelado; Brinquedos de Natal; Empresa cidadã (licença maternidade e paternidade) e presente do bebê; Desconto mensal em produtos Ambev; Ben.Up (clube de benefícios: desconto em lojas parceiras); Banco de horas; Gympass; Fretado; Abono anual referente a um salário;Self-friday (sexta-feira à tarde livre para estudos e autocuidado).",Ambev Tech,vacancy_type_effective,,False,Jaguariúna,São Paulo,Brasil,https://ambevtech.gupy.io/job/eyJqb2JJZCI6NzEyMDQ2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
7120558,2024-05-06T12:08:01.821Z,Analista de Conteúdo Junior | JHSF Malls,"Tradição e Modernidade são o coração dos nossos negócios.Com a capacidade de antecipar tendências, a JHSF traz soluções inovadoras para os seguimentos em que atua, e estamos em busca de uma pessoa Analista de Conteúdo Júnior para surpreender e inspirar, dando suporte as áreas de negócio, com propriedade e paixão em cada processo.Venha fazer parte do time e transformar conosco!Responsabilidades e atribuiçõesSerá responsável por escrever reportagens , legendas e responder comentários nas redes sociais da JHSF;Redigir sobre moda, beleza e comportamento do cliente, life style;Sugestões de pautas semanais para publicação;Acompanhamento e organização de eventos/lançamentos de marcas;Pesquisas de imagens.Requisitos e qualificaçõesNecessário conhecimento nas ferramentas de redes sociais;Domínio em Photoshop;Facilidade na edição de vídeos/fotografias;Inglês intermediário (conversação e escrita);Bom relacionamento;Criatividade.Informações adicionaisNós oferecemos:Parceria com Zenklub - descontos em sessões de terapias;Parceria com Senac - descontos em cursos;Plano de Saúde com coparticipação;Plano Odontológico;Vale Transporte;Vale Refeição;Seguro de Vida.",JHSF | JHSF Malls e Retail,vacancy_type_effective,2024-06-24T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,https://jhsf-malls.gupy.io/job/eyJqb2JJZCI6NzEyMDU1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
7120501,2024-05-06T11:57:27.596Z,ANALISTA DE LOGÍSTICA SR  - CD Oba Hortifruti Sumaré  ,"Quer trabalhar em uma empresa feita por gente, onde você terá chance para se desenvolver e mostrar o seu melhor?Então essa oportunidade é para você! #ObacarreirasResponsabilidades e atribuiçõesEstratificar e analisar dados estratégicos de logística;Criar Reports para tomada de decisão;Elaborar dashboards analíticos;Elaborar e desdobrar plano de ação para melhorar os indicadores ou processos;Participar da construção de novos processos da área.Requisitos e qualificaçõesSuperior completo (Administração de empresas, Logística);Conhecimento em Excell e Power Point avançado;Conhecimento em Power BI;Conhecimento WMS ( Sistema de Gerenciamento de Armazém).Informações adicionaisAssistência Médica;Assistência Odontológica (Opcional);Restaurante na empresa;Vale-transporte;Telemedicina;Programa de benefícios ( New Value);Desconto de 20% em FLV e Floricultura;Ofertas Exclusivas;Empréstimo consignado;Convênio Sesc;Voucher de Natal;Convênio Univers ( Farmácia);Horário: Segunda Sexta das 07h00 às 16h00, e Sábado das 07h00 as 11h00. (Presencial).",Oba Hortifruti,vacancy_type_effective,,False,Sumaré,São Paulo,Brasil,https://obahortifruti.gupy.io/job/eyJqb2JJZCI6NzEyMDUwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
