job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type,submitted
6780942,2024-02-21T12:28:18.876Z,Analista Meio Ambiente,"👨‍🌾 O seu grande desafio aqui:Atuar em conformidade à missão, visão e aos valores da empresa, com objetivo de garantir o alcance dos resultados almejados, o atendimento às normas, instruções, procedimentos internos e do sistema de gestão integrada, bem como o desenvolvimento sustentável do negócio e o melhor atendimento aos clientes internos e externos. Responsabilidades e atribuições🌱 Suas principais responsabilidades:Gestão de documentos legais, através da solicitação junto aos órgãos ambientais e de defesa agropecuária, análise e controle interno;Gestão de resíduos sólidos, através do controle mensal de resíduos gerados, solicitação, análise e controle dos comprovantes e licenças ambientais das empresas responsáveis pelo transporte e destinação dos resíduos;Gestão do monitoramento ambiental, através do controle mensal de consumo de água subterrânea, controle de análises de efluentes, controle de emissões;Gestão de passivos ambientais, através do acompanhamento in loco, análise e controle documental de estudos e remediação de passivos ambientais e medidas de prevenção nas atividades agroindustriais;Gestão de emergências ambientais, através do controle da empresa contratada para atendimento, acompanhamento in loco, ações preventivas;Gestão e Auditoria Interna do SGA ISO 14001, através da elaboração de procedimentos e documentos e auditoria do SGA;Instrução de treinamentos e integração de colaboradores nos requisitos legais e procedimentos internos;Orientar, quando necessário, colaboradores menos experientes no cargo ou função;Buscar a melhoria contínua dos serviços e processos inerentes à sua área de atuação; Zelar pelo bom ambiente de trabalho, cumprindo as normas de organização e convivência; Realizar outras atividades profissionais correlatas e inerentes ao cargo exercido, conforme orientação de superiores.Requisitos e qualificações📝O que você precisa ter:Graduação completa em Engenharia Ambiental, Biologia ou áreas correlatas;Formação em Auditoria interna ISO 14001Conhecimentos em emergências ambientais e gestão de resíduos;Domínio em requisitos legais relacionados aos órgãos legislações ambientais;Disponibilidade para atuar presencialmente em nossa matriz localizada na cidade de Bebedouro - SPInformações adicionaisO que oferecemos:💲Salário compatível ao mercado;🏥Assistência Médica;🦷Assistente Odontológica;💰Previdência Privada🛒Vale Alimentação💎Participação de lucros e resultados;💚Seguro de Vida;🚌Vale transporte.",Coopercitrus ,vacancy_type_effective,,False,Bebedouro,São Paulo,Brasil,https://coopercitrus.gupy.io/job/eyJqb2JJZCI6Njc4MDk0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6732173,2024-02-21T12:24:41.382Z,Pessoa Analista de Mídia,"Sobre a EnergyBBDOQUEM SOMOS!Somos um modelo de agência integrada da BBDO no Brasil que atende e se adapta às necessidades de cada cliente, unindo a expertise da rede de agências mais premiada do mundo com operações ágeis e flexíveis. Nossa metodologia já nasceu com integração de dados, métricas e monitoramentos, mas sempre com um só foco: insights verdadeiros e humanos, que movam pessoas e transformem marcas.Aqui na EnergyBBDO estimulamos um ambiente cada vez mais plural que permita trocas e aprendizados. Convidamos pessoas negras, LGBTQIAPN+, com deficiência, mulheres e vindas de diferentes níveis socioeconômicos, regiões e universidades do país a fazer parte do nosso time. Este é o nosso horizonte definitivo, visto por todas as equipes de nossa agência. E é assim que construímos, dia após dia, um ambiente diverso.Venha fazer parte do nosso time!Responsabilidades e atribuiçõesResponsável por dar suporte operacional de mídia da conta, tanto com as rotinas relacionadas ao financeiro de mídia, com planejamento de meios offline e digitais de compra direta e com a gestão do budget do cliente.Responsável por dar suporte a relatórios, análise de dados e pesquisa.Desenvolvimento dos Planejamentos táticos de mídia offline de campanhas multicanal e suporte no desenvolvimento dos planejamentos/recomendações estratégicos.Suporte na avaliação e métricas de mídia aplicadas ao negócio.Suporte na avaliação de projetos e pesquisa de mídia;Responsável pelos processos financeiros da área de mídia: emissão de PIs, AVs, acompanhamento de do processo financeiro de NFs de veículos junto ao time de financeiro;Acompanhamento e análise dos principais KPIs das campanhas, junto com o time de planejamento e operação Digital, recomendado melhorias contínuas para evolução de resultados;Desenvolvimento de relatórios de campanhas com análise quantitativas e qualitativas de dados, análises das ações de mídia de concorrência e geração de insights;Interface com os clientes, parceiros, veículos e equipe interna no dia a dia.Requisitos e qualificaçõesExperiência com suporte operacional de mídia, tanto com as rotinas relacionadas ao financeiro de mídia, com planejamento de meios offline e digitais de compra direta e com a gestão do budget do clienteExperiência com Mídia Off e On;Dinâmico, comunicativo, analítico e vontade de aprender.Informações adicionaisVaga AfirmativaDisponibilidade para o modelo híbrido de trabalho",EnergyBBDO,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://energybbdo.gupy.io/job/eyJqb2JJZCI6NjczMjE3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
6780855,2024-02-21T12:21:43.181Z,Analista Financeiro Jr,"Dedicados a revolucionar o setor de refrigeração com novas tecnologias, somos uma greentech apaixonada por fazer a diferença. Nosso portfólio de serviços engloba uma gestão inteligente e sustentável da refrigeração, que já está presente em todo o país, gerando grande volume de dados e insights para melhoria de processos em tempo real.A equipe está sempre desenvolvendo novas tecnologias para refinar os diagnósticos e a qualidade do monitoramento. Os nossos produtos são inovadores e têm nos levado rumo à liderança de mercado no segmento. Venha também fazer parte dessa revolução.Responsabilidades e atribuiçõesDentre as responsabilidade do cargo, estão:• Realizar todas as atividades pertinentes a contas a pagar;• Realizar o controle do ERP para temática de pagamento;• Prestar suporte a área Contábil;• Controle de Budget, dos adiantamentos, cartão de crédito e despesas;• Realizar o atendimento aos clientes internos;• Realizar o atendimento aos fornecedores no escopo de contas à pagar;• Realizar os lançamentos das notas ficais e boletos no ERP;• Efetuar os pagamentos;• Atuar com montagem de lotes de pagamentos;• Atuar com a contabilização de pagamentos;• Transmissões bancárias;• Relacionamento com bancos;• Análise de contas de bancos e contas do balanço patrimonial;• Conciliação bancária e contábil;• Gestão das despesas com viagem e hospedagens;• Gestão e controle do material de escritório;• Lançamento em banco;• Conferência de pagamentos.Requisitos e qualificações• Ensino superior completo em Economia, Contabilidade, Administração ou áreas correlatas;• Experiência em Rotinas e Processos do Contas a Pagar;• Sólida compreensão dos princípios básicos de escrituração fiscal e de contas a pagar• Conhecimento em Pacote Office, com foco em Excel e Power Point;• Capacidade comprovada de calcular, lançar e gerenciar valores contábeis e registros financeiros• Alto grau de precisão e atenção aos detalhes• Afinidade com números e bom raciocínio lógico;• Fortes habilidades analíticas e de resolução de problemas;• Será considerado um diferencial experiência prévia com Omie;Informações adicionaisBenefícios:Remuneração competitiva;Benefício refeição;Benefício alimentação;Vale Transporte;GymPass;Day off de aniversário.",Diel Energia,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://diel.gupy.io/job/eyJqb2JJZCI6Njc4MDg1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6744186,2024-02-21T12:18:55.074Z,Analista de Operações de Telecomunicação Pleno,"     Garantir a disponibilidade dos serviços fornecidos pela V.tal na regional CE.Responsabilidades e atribuiçõesGestão operacional das PSR’s – Garantir a entrega dos indicadores contratuais, realizar análise constante dos resultados e propor melhorias técnicas, operacionais e processuais;Gestão do B2B – Acompanhar toda cadeia, implantação, entrega e reparos;Gestão de obras – Realizar controle e acompanhamento de obras de melhoria, demandas de terceiros e/ou obrigações;Gerenciamento de projetos estratégicos – Realizar interface com áreas de Engenharia, Logísticas e demais stakeholders, internalizar demandas e realizar o acompanhamento da execução de projetos da área.Requisitos e qualificaçõesSuperior completo;Conhecimento em comunicação óptica;Conhecimento sistêmico em redes de transporte e dados;Conhecimento em gestão de serviços;Conhecimento em mapeamento de processos;Excel avançado;Capacidade analítica e de manipulação de diversos dados;Conhecimento de metodologias de gestão de projetos.Informações adicionaisBenefícios:Vale Alimentação e/ou RefeiçãoVale TransporteAssistência MédicaAssistência OdontológicaSeguro de VidaPrevidência PrivadaPrograma de participação nos resultados (PPR)Auxílio FarmáciaAuxílio crecheFlexibilidade de horárioClube de Vantagens V.talLicença maternidade estendida (6 meses)Licença paternidade estendida (20 dias)Local de trabalho:Fortaleza - Rua Tiburcio Cavalcante, 1359Modelo de trabalho 100% presencial",V.tal | o futuro passa por aqui,vacancy_type_effective,,False,Fortaleza,Ceará,Brasil,https://vtal.gupy.io/job/eyJqb2JJZCI6Njc0NDE4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6776008,2024-02-21T12:17:46.051Z,Analista de Gente e Gestão,"Realiza análise da área de Recursos Humanos, recruta e seleciona novos colaboradores, levanta necessidades de treinamento e avalia desempenho de pessoal. Desenvolve planos de carreiras e dissemina cultura organizacional.Responsabilidades e atribuiçõesRealizar todo o processo de recrutamento e seleção de vagas técnicas, administrativas, abrindo e divulgando vagas, selecionando currículos conforme perfil, realizando entrevista, aplicando e corrigindo testes e encaminhando o candidato aprovado para próxima etapa;Divulgar vagas e realizar triagem de currículos;Realizar dinâmica de grupo, quando necessário, entrevistas e aplicação de testes comportamentais e psicológicos;Elaborar e atualizar relatórios;Encaminhar ao departamento contábil e financeiro, os boletos referentes aos serviços de recursos humanos prestados a empresa;Supervisionar os estagiários e analistas JR nos processos de recrutamento e seleção que são responsáveis;Prepara e dá suporte ais gestores para realizar feedbacks de 45 e 90 dias deEfetua levantamentos das necessidades e objetivos de treinamentos;Preparar manuais e materiais para treinamentos interno e externo;Planejar logística dos treinamentos, como reserva de salas e recursos;Realizar treinamento de integração com os novos colaboradores, apresentando a missão, visão, valores e as normas e procedimentos da empresa;Analisar e extrair resumo de relatórios;Manter os controles de treinamentos atualizados;Responder pela Universidade Corporativa OnLinea, gerando relatórios, efetuando cadastros e matrículas de usuários, além de buscar novos cursos e recursos para a plataforma;Responde pelo programa de desenvolvimento de liderança;Gerir a plataforma de gestão de performance, cadastrando os novos usuários para a utilização dos itens de feedback, elogios e avaliação de desempenho;Elabora e mensura indicadores da área de seleção, treinamento e desenvolvimento, subsidiando os gestores nas tomadas de decisões;Demais atividades relacionadas a área.Requisitos e qualificaçõesEnsino superior completo em Psicologia, Administração, Ciências Econômicas ou afins;Desejável Pós graduação na área;Experiência em Recrutamento e Seleção.Informações adicionaisPlano de Saúde;Plano Odontológico;Vale Alimentação;Alimentação na Empresa;Vale Transporte;Seguro de Vida;Gympass;Bolsa de Estudos (após completar 1 ano de companhia);Crédito Consignado em Folha Creditas e Banco Alpha;Programa de Saúde Emocional - Rede de Psicologia.",Linea Alimentos,vacancy_type_effective,,False,Anápolis,Goiás,Brasil,https://linea.gupy.io/job/eyJqb2JJZCI6Njc3NjAwOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6780812,2024-02-21T12:14:41.495Z,Analista de Planejamento e Controle JR,"👨‍🌾 O que buscamos:Você será responsável por se relacionar com as demais áreas da Cooperativa para encontrar soluções para a área de negócios.Responsabilidades e atribuições🌱 Como será o seu dia aqui:Responsável por criar indicadores e monitorar desvios dos padrões; Criar apresentações de projetos em busca por melhoria contínua; Suporte administrativo as áreas de DGR-Fábrica e Comercial de Saúde e Nutrição animal;  Elaborar relatórios para tomada de decisão da gestão.Requisitos e qualificações📝O que você precisa ter:Graduação completa ou cursando em Administração, Ciências Contábeis ou áreas correlatas;Conhecimento intermediário/avançado com pacote office (Principal: Excel e Power point);Será um diferencial conhecimento no sistema SAP.Necessário ter disponibilidade para residir em Votuporanga ou Colina - SPInformações adicionaisO que oferecemos:💲Salário compatível ao mercado;🏥Assistência Médica;🦷Assistente Odontológica;💰Previdência Privada🛒Vale Alimentação💎Participação de lucros e resultados;💚Seguro de Vida;🚌Vale transporte.",Coopercitrus ,vacancy_type_effective,,False,Votuporanga,São Paulo,Brasil,https://coopercitrus.gupy.io/job/eyJqb2JJZCI6Njc4MDgxMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6780664,2024-02-21T12:12:48.323Z,Analista de Pricing Pl,"A JBS é a maior empresa de alimentos do mundo, liderando globalmente em diversos segmentos e negócios.Há mais de 6 décadas trabalhamos com foco em excelência, inovação, segurança dos alimentos e práticas de sustentabilidade.Somos um Time de mais de 270 mil pessoas, alimentando o mundo com o que há de melhor!Venha fazer parte da JBS!Responsabilidades e atribuiçõesManipulação e análise de dados internos e externos;Monitoramento dos preços praticados pela concorrência através de diferentes institutos de pesquisa;Criação de ferramentas que auxiliem na tomada de decisão;Construção de tabelas de preços para diferentes canais de vendas garantindo: Posicionamento e os targets de rentabilidade;Estudos de precificação para lançamentos, análise de viabilidade para propostas pontuais de preço;Interface com as áreas de Marketing, Vendas, Tributário e Logística;Além de outras atividades pertinentes ao cargo.Requisitos e qualificaçõesFormação | ExperiênciaEscolaridade: Superior CompletoGraduação: Administração de Empresas, Economia ou áreas correlatasExperiência com bens de consumo e habilidades com tecnologia (desejável)Pacote Office: Nível Avançado (mandatório)Power BI - DiferencialExperiência: Superior a 3 anos na área de atuação.Prazo para inscrição: 17/03/2024",JBS,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://jbs.gupy.io/job/eyJqb2JJZCI6Njc4MDY2NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6757568,2024-02-21T12:11:09.469Z,Analista de Inovação Pleno,"Responsável pela frente de prospeção comercial de parcerias que ampliem nossa gama de produtos e serviços pós-ocupação, promovendo o crescimento da Construtora Tenda e proporcionando soluções diferenciadas aos nossos clientes. Será responsável por identificar, estabelecer e desenvolver parceriais para a frente de Receitas Incrementais, com foco em aumento de satisfação do cliente.Responsabilidades e atribuiçõesSugerir objetivos estratégicos e contribuição para a definição do roadmap de projetos da área, visando a transformação das pessoas, dos processos e dos negócios da Construtora Tenda. Participação ativa na execução dos projetos definidos e realização da mensuração periódica de resultados, utilizando ferramentas desenvolvidas e/ou implementadas.Prospectar, desenvolver propostas de relacionamentos com parceiros do ecossistema que ampliem nossa gama de produtos e serviços pós-ocupação;Elaborar ações para difundir o conhecimento sobre Inovação e Inovação Aberta dentro da companhia, além de tornar clara a importância dessas iniciativas e garantir a colaboração das diferentes áreas no processo inovativo. Planejamento e execução de eventos curtos e pontuais (Meetups, Pitch days, Talks, Webinars etc.).Identificar os desafios enfrentados pelas áreas de negócio e/ou clientes da Tenda, para em seguida desenvolver estratégias (internas e/ou externas) visando buscar, testar e implementar soluções para os desafios priorizados. O foco é gerar receitas incrementais para a companhia.Compreender tendências, identificar oportunidades e obter insights por meio do envolvimento com diversos players, destacando-se na participação em eventos e plataformas. Essa abordagem visa fortalecer o posicionamento e o reconhecimento da marca no mercado.Requisitos e qualificaçõesEnsino Superior;Administração, Economia, Engenharias, Estatística, Marketing, Publicidade e Propaganda, Relações Públicas, Tecnologia da Informação e correlatos;Cursos livres na área de Inovação (diferencial);Pós-graduação ou MBA na área de Inovação (diferencial).De 02 a 03 anos Atuação na promoção de uma cultura de aprendizado, facilitando o compartilhamento de conhecimento e organizando eventos de Inovação (Hackathons, Meetups, Pitch days, Talks, Webinars etc.);Condução de análises de dados comportamentais e de mercado para embasar decisões estratégicas;Entendimento de metodologias ágeis para otimizar processos de inovação;Entendimento dos princípios de Inovação Aberta e familiaridade com o ecossistema de Inovação;Envolvimento na implementação de soluções digitais e processos relacionados à transformação digital;Experiência em elaborar, executar e conduzir projetos;Experiência em ambientes orientados a dados para tomada de decisão, aliada a uma cultura metodológica de testes;Participação em iniciativas de colaboração e relacionamento com agentes externos, sobretudo startups;Utilização de ferramentas como Excel, PowerPoint, PowerBI, Tableau, Word e banco de dados (SQL).Autonomia;Articulação com diferentes stakeholders;Capacidade de questionar e gerar hipóteses de negócio;Capacidade de identificar, propor e implementar melhorias contínuas nos processos organizacionais;Comunicação interna e externa;Curiosidade;Criatividade;Empreendedorismo;Entusiasmo;Habilidade de dialogar e traduzir o aprendizado para os mais diferentes públicos;Pensamento analítico e crítico;Proatividade;Rigor e disciplina para a realização de testes estruturados que orientem a tomada de decisão. Informações adicionaisDay off de aniversário;Vale refeição e vale transporte;Plano de saúde, odontológico e seguro de vida;Auxílio creche até os 2 anos do bebê;Adicional de 1 mês de licença maternidade não remunerada;Licença paternidade estendida;Clube de parcerias;Home office 2x na semana;Emenda de feriados;Dress code flexível.",Construtora Tenda,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://tenda.gupy.io/job/eyJqb2JJZCI6Njc1NzU2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
6780821,2024-02-21T12:10:32.634Z,Analista de CCO Junior - Central de Emissões ,"Nosso time é formado por pessoas engajadas em inovar no setor de transporte, e que fazem a diferença todos os dias.Nosso propósito é transformar soluções logísticas em resultados importantes em termos de otimização, tecnologia e redução de emissões de CO2.Como Analista de CCO Jr, analisar demanda,emitir CTEs, baixar comprovantes de entrega, manter comunicação ativa com motoristas via aplicativo Matrix Cargo, realizar KPI’s.Responsabilidades e atribuições💡 CONTAMOS COM VOCÊ PARAAcionar a liderança imediata em caso de possíveis falhas que geram impacto financeiro ou avaria na imagem da Cargolift; Atuar como backup dos Assistentes em caso de necessidade;  Analisar demanda via painel sistêmico; Cadastrar de pontos de referência / apoio / polígonos; Acompanhar e tratar as demandas no painel Matrix;Monitorar e garantir agilidade no processo de emissão de documentos de viagem;Emitir CTE’s (Conhecimento Transporte Eletrônico) e manifesto;Encerrar as viagens e documentos de recebimento e baixa de comprovantes.Abrir chamados utilizando o sistema (GLPI), para todos os temas relacionados a sistemas: Hardware e infraestrutura de TI em geral; mudança (de local ou de equipamentos) ou compra de equipamentos; problemas de Hardware; problemas de sistema e cadastros em geral conforme regras do CIC.Gerar KPIs e/ou Relatórios;Auxiliar no controle de emissões pendentes no painel MatrixAuxiliar o assistente I quando necessário .Realizar o acompanhamento dos relatórios de viagens e atualização do idashboards.Requisitos e qualificações👍 VOCÊ PRECISA TER Ensino superior cursando ou completo em Administração, logística ou áreas afins;Perfil analítico, capacidade para resolução de problemas e atenção a detalhes. SERA UM DIFERENCIAL Morar em Curitiba ou proximidades da Matriz.😍 AS ETAPAS ATÉ O MATCH PERFEITOVocê precisa passar por algumas etapas para chegar até o tão sonhado SIM.Queremos conhecer o melhor de você, e para isso é necessário passar pelas seguintes etapas:  1. Inscrição;  2.Teste de conhecimentos específicos; 3.Entrevista com o time de Gente &amp; Gestão; 4.Entrevista com o Líder/Gestor da vaga. Informações adicionaisBENEFÍCIOS DISPONÍVEIS PARA NOSSOS CARGOLOVERS☕ Café a vontade para você recarregar suas energias;🏋️‍♂️Convênio com a Gympass para você cuidar da sua saúde física e emocional;🎲 Em nossa matriz localizada em Curitiba- PR (CIC) você encontra: Biblioteca, espaço para descontração, mesa de sinuca e ping-pong;🤩 Parcerias com restaurantes, universidades, escolas de idiomas;🤰🏻 Licença maternidade mais - licença remunerada no último mês de gestação;🩺 Plano de Saúde e Odontológico;💳 Vale Alimentação e/ou Vale Refeição;🚎 Estacionamento no local (Matriz, SJP, SBC, Vinhedo,Osasco) e Vale-transporte (se necessário)  📍 Seguro de vida s/ desconto para o funcionário;💵 Participação de lucros (PLR) Semestral;🎲 Em nossa Matriz em Curitiba você encontra: biblioteca, espaço para descontração, mesa de sinuca e ping-pong - Nosso espaço corajosamente éticos com o sistema pegue e pague;🏅 Programa de indicação de talentos;🚴🏻‍♀️ VT Bike - Incentivo para quem optar o uso da bicicleta do trabalho - casa;🚘Programa Amigos Chevrolet que vai te dar um forcinha na compra do seu carro novo;💰Facilidade para o empréstimo consignado;❤️ Programa Felizes para sempre - Custo zero com estrutura e pastor para cerimônia e um presente da Cargolift para todos funcionários que comprovarem o casamento no civil e religioso durante o período que forem funcionário.#VEMPRACARGOLIFTTodas as nossas vagas são elegíveis a pessoas com deficiência e/ou reabilitados. Temos uma cultura que valoriza a diversidade, as diferenças e o potencial das pessoas!Candidato (a), fique atento com seu cadastro, e certifique-se de estar com seus dados atualizados! Nosso contato com você é via e-mail ou telefone. Nossos telefones corporativos tem variação de DDD.Boa seleção!",Cargolift,vacancy_type_effective,,False,Curitiba,Paraná,Brasil,https://cargolift.gupy.io/job/eyJqb2JJZCI6Njc4MDgyMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6743765,2024-02-21T12:04:19.469Z,Analista de Operações I (Gestão da Rede de Terminais) ,"Trabalhar com um propósito ousado, em um ambiente inovador te chama atenção? Então dá uma olhada nessa oportunidade que a Saque tem pra ti!Nesta posição temos como principal desafio atuar como responsável pela manutenção de terminais através do atendimento de demandas, identificação e correção de problemas, monitoramento, acompanhamento dos terminais e registros nos controles adequadamente. Curtiu?Então dá uma olhada nas atribuições desta vaga 😊💜💚Responsabilidades e atribuiçõesAtuar de forma proativa na visão Transacional evitando os chamados;Atender chamados remotamente em 1º nível;Criar procedimentos e manuais da área assim como atuar com melhoria contínua do processo;Reportar oportunidades observadas;Interagir com todas áreas da Saque e Pague visando avançar na solução e/ou prevenção dos problemas;Garantir os atendimentos previamente agendados;Dar suporte na URA aos técnicos externos;Requisitos e qualificaçõesCurso técnico completo ou superior em andamento em Sistemas de Informação, Ciências da Computação, Redes e áreas afins;Experiência com atendimento remoto;Disponibilidade de horários (escalas);Será um diferencial:Conhecimento em ferramentas de chamados (preferencialmente Qualitor / Salesforce);Lógica e programação de testes;Conhecimento em Trauma Zero e Zabbix.Informações adicionaisBuscamos pessoas com a cara da Saque, independente de etnia, religião, gênero, deficiência, orientação sexual ou idade",Saque e Pague,vacancy_type_effective,,False,Campo Bom,Rio Grande do Sul,Brasil,https://saqueepague.gupy.io/job/eyJqb2JJZCI6Njc0Mzc2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
